,km,potencia,gps,precio,antiguedad,fecha_registro_MES,fecha_venta_MES,modelo_318,modelo_320,modelo_520,modelo_Others,color_Unknown,color_black,color_blue,color_grey,color_white,tipo_coche_Unknown,tipo_coche_estate,tipo_coche_hatchback,tipo_coche_sedan,tipo_coche_suv,volante_regulable_False,volante_regulable_True,aire_acondicionado_False,aire_acondicionado_True,aire_acondicionado_Unknown,camara_trasera_False,camara_trasera_True,asientos_traseros_plegables_False,asientos_traseros_plegables_Unknown,elevalunas_electrico_False,elevalunas_electrico_True,bluetooth_False,bluetooth_True,bluetooth_Unknown,alerta_lim_velocidad_False,alerta_lim_velocidad_True,alerta_lim_velocidad_Unknown
143,191556.0,122.0,True,12600.0,1584.0,10.0,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False
144,198084.0,105.0,True,9700.0,1280.0,8.0,2.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
145,80403.0,140.0,False,20000.0,610.0,6.0,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
146,161432.0,135.0,True,14900.0,1767.0,4.0,2.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
147,85319.0,140.0,True,19300.0,1280.0,8.0,2.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
148,188982.0,120.0,True,3800.0,4506.0,10.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
149,79964.0,85.0,True,12900.0,1614.0,9.0,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False
150,110913.0,100.0,True,15400.0,1857.0,1.0,2.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
151,181751.0,122.0,True,12600.0,1523.0,12.0,2.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False
152,102377.0,135.0,True,14600.0,1372.0,5.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False
153,216144.0,100.0,True,11800.0,1311.0,7.0,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False
154,169410.0,105.0,True,13000.0,1280.0,8.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False
155,124389.0,135.0,True,17000.0,1341.0,6.0,2.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
156,193500.0,100.0,True,12900.0,1614.0,9.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
157,144913.0,105.0,True,10200.0,1614.0,9.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True
158,135491.0,120.0,True,12600.0,1798.0,3.0,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
159,109600.0,100.0,True,14900.0,1645.0,8.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
160,109012.0,135.0,True,14300.0,1857.0,1.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False
161,110323.0,120.0,True,14900.0,1249.0,9.0,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
162,158577.0,105.0,True,11400.0,1614.0,9.0,2.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False
163,160015.0,105.0,True,12700.0,1372.0,5.0,2.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False
164,106206.0,120.0,True,11200.0,1706.0,6.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
165,160911.0,135.0,True,13600.0,1433.0,3.0,2.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False
166,165731.0,155.0,True,15700.0,2010.0,8.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
167,115924.0,100.0,True,15600.0,1706.0,6.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True
168,168331.0,100.0,True,8000.0,2800.0,12.0,8.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
169,121019.0,120.0,True,13100.0,1280.0,8.0,2.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
170,204150.0,150.0,True,15700.0,2680.0,10.0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False
171,85238.0,105.0,True,13300.0,2437.0,6.0,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True
172,255773.0,120.0,True,9900.0,2557.0,2.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
173,152360.0,100.0,True,11100.0,1676.0,7.0,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False
174,119576.0,85.0,True,13100.0,1127.0,1.0,2.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False
175,131164.0,190.0,True,27400.0,1433.0,3.0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
176,134304.0,120.0,True,15800.0,1280.0,8.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
177,271181.0,100.0,True,800.0,5755.0,5.0,2.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False
178,72374.0,85.0,True,9500.0,1492.0,3.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False
179,145193.0,85.0,True,11100.0,1798.0,3.0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
180,199053.0,135.0,True,9800.0,2345.0,9.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True
181,149229.0,230.0,True,24300.0,1492.0,1.0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False
182,189325.0,100.0,True,10600.0,1735.0,7.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
183,166404.0,120.0,True,11900.0,1798.0,3.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
184,189844.0,173.0,True,6600.0,3653.0,2.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False
185,190417.0,110.0,True,5500.0,4202.0,8.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False
186,131871.0,100.0,True,13800.0,1826.0,2.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False
187,115533.0,190.0,True,23200.0,2041.0,7.0,2.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
188,193673.0,135.0,True,12800.0,1676.0,7.0,2.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
189,188160.0,135.0,True,15800.0,1372.0,5.0,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True
190,179770.0,105.0,True,12100.0,1798.0,3.0,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False
191,146581.0,85.0,True,10500.0,1645.0,8.0,2.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False
192,316855.0,150.0,True,9400.0,2678.0,12.0,4.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False
193,156732.0,135.0,True,15400.0,2223.0,1.0,2.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False
194,164442.0,105.0,True,10100.0,1676.0,7.0,2.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
195,123782.0,135.0,True,18100.0,1402.0,4.0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
196,94089.0,135.0,True,14600.0,2710.0,9.0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False
197,309641.0,135.0,True,10400.0,1737.0,5.0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False
198,172945.0,135.0,True,7500.0,2223.0,1.0,2.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False
199,169063.0,120.0,True,6000.0,4414.0,1.0,2.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True
